timestamp,symbol,name,outcome,detail
2026-07-22T06:41:11,SAMBHV,SAMBHV STEEL TUBES LTD,failed,all providers returned nothing (or unparseable)
2026-07-22T06:41:16,SANOFICONR,SANOFI CONS HEALTHC IND L,failed,all providers returned nothing (or unparseable)
2026-07-22T06:41:49,SANSERA,Sansera Engineering Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:42:50,SATIN,Satin Creditcare Network Limited,generated,
2026-07-22T06:42:55,SBGLP,Suratwwala Business Group Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:43:00,SBILIFE,SBI Life Insurance Company Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:43:05,SCHNEIDER,Schneider Electric Infrastructure Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:43:39,SCODATUBES,Scoda Tubes Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:44:40,SEIL,Shanti Educational Initiatives Limited,generated,
2026-07-22T06:44:46,SEPC,SEPC Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:44:51,SHAH,Shah Metacorp Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:44:56,SHANTIGEAR,Shanthi Gears Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:45:27,SHARDAMOTR,Sharda Motor Industries Limited,generated,
2026-07-22T06:46:27,SHARDUL,Shardul Securities Limited,generated,
2026-07-22T06:46:32,SHOPERSTOP,Shoppers Stop Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:46:38,SHREDIGCEM,Shree Digvijay Cement Company Limited,generated,
2026-07-22T06:46:43,SHRIRAMPPS,Shriram Properties Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:46:48,SIEMENS,Siemens Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:46:53,SIKA,Sika Interplant Systems Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:47:26,SIKKO,Sikko Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:48:29,SILVERTUC,Silver Touch Technologies Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:50:31,SINDHUTRAD,Sindhu Trade Links Limited,generated,
2026-07-22T06:50:34,SINTERCOM,Sintercom India Limited,generated,
2026-07-22T06:50:39,SJVN,SJVN Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:50:44,SKIPPER,Skipper Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:50:49,SOMANYCERA,Somany Ceramics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:51:22,SONACOMS,Sona BLW Precision Forgings Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:52:51,SOUTHWEST,South West Pinnacle Exploration Limited,generated,
2026-07-22T06:52:54,SPAL,S.P. Apparels Limited,generated,
2026-07-22T06:52:58,SPLIL,SPL Industries Limited,generated,
2026-07-22T06:53:03,SPLPETRO,Supreme Petrochem Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:53:08,SPMLINFRA,SPML Infra Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:53:14,STARTECK,Starteck Finance Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:53:47,STEELCAS,Steelcast Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:54:49,STYLAMIND,Stylam Industries Limited,generated,
2026-07-22T06:54:53,STYRENIX,Styrenix Performance Materials Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:54:58,SUDEEPPHRM,SUDEEP PHARMA LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T06:55:03,SUPRAJIT,Suprajit Engineering Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:55:36,SURAJEST,SURAJ ESTATE DEVELOPERS L,failed,all providers returned nothing (or unparseable)
2026-07-22T06:56:38,SURAKSHA,SURAKSHA DIAGNOSTIC LTD,generated,
2026-07-22T06:56:44,SURYALAXMI,Suryalakshmi Cotton Mills Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:56:49,SUYOG,Suyog Telematics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:56:54,SWIGGY,SWIGGY LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T06:57:25,SWSOLAR,Sterling and Wilson Renewable Energy Limited,generated,
2026-07-22T06:57:31,TAALTECH,TAAL Tech Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:57:36,TANLA,Tanla Platforms Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:57:41,TARIL,TRANS & RECTI. LTD,failed,all providers returned nothing (or unparseable)
2026-07-22T06:58:14,TATACONSUM,Tata Consumer Products Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:59:20,TCI,Transport Corporation of India Limited,generated,
2026-07-22T06:59:24,TCIEXP,TCI Express Limited,generated,
2026-07-22T06:59:29,TDPOWERSYS,TD Power Systems Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:59:34,TIMKEN,Timken India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T06:59:39,TITAGARH,Titagarh Rail Systems Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:00:11,TMPV,Tata Motors Passenger Vehicles Limited,generated,
2026-07-22T07:00:15,TNPETRO,Tamilnadu Petroproducts Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:00:20,TOTAL,Total Transport Systems Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:00:25,TRANSPEK,Transpek Industry Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:00:58,TREEHOUSE,Tree House Education & Accessories Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:02:00,TRIDENT,Trident Limited,generated,
2026-07-22T07:02:05,TSFINV,TSF Investments Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:02:10,TTKHLTCARE,TTK Healthcare Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:02:15,TVTODAY,T.V. Today Network Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:02:49,UCOBANK,UCO Bank,failed,all providers returned nothing (or unparseable)
2026-07-22T07:03:50,UDS,Updater Services Limited,generated,
2026-07-22T07:03:55,UGARSUGAR,The Ugar Sugar Works Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:04:00,UJJIVANSFB,Ujjivan Small Finance Bank Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:04:05,UNICHEMLAB,Unichem Laboratories Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:04:38,UNIVCABLES,Universal Cables Limited,generated,
2026-07-22T07:04:43,UNOMINDA,Uno Minda Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:04:48,V2RETAIL,V2 Retail Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:04:53,VADILALIND,Vadilal Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:05:59,VBL,Varun Beverages Limited,generated,
2026-07-22T07:06:02,VERANDA,Veranda Learning Solutions Limited,generated,
2026-07-22T07:06:07,VGL,VARVEE GLOBAL LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T07:06:12,VIKASLIFE,Vikas Lifecare Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:06:16,VIKRAMSOLR,VIKRAM SOLAR LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T07:06:49,VINDHYATEL,Vindhya Telelinks Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:07:51,VISL,VEDANTA IRON AND STEEL L,generated,
2026-07-22T07:07:57,VIVIDHA,Visagar Polytex Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:08:02,VMM,VISHAL MEGA MART LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T07:08:07,VRLLOG,VRL Logistics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:08:39,VSSL,Vardhman Special Steels Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:09:41,VSTTILLERS,V.S.T. Tillers Tractors Limited,generated,
2026-07-22T07:09:46,WELSPUNLIV,Welspun Living Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:09:51,WINDMACHIN,Windsor Machines Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:09:56,WOCKPHARMA,Wockhardt Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:10:27,WORTHPERI,Worth Peripherals Limited,generated,
2026-07-22T07:10:32,WSI,W.S. Industries (India) Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:10:37,ZEEMEDIA,Zee Media Corporation Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:10:42,ZENITHSTL,Zenith Steel Pipes & Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:11:15,ZODIACLOTH,Zodiac Clothing Company Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:12:27,MTARTECH,MTAR Technologies Limited,generated,
2026-07-22T07:12:30,GANGAFO-RE,GANGA FORGING LTD,generated,
2026-07-22T07:12:35,SUMEET-RE,SUMEET INDUSTRIES LTD,failed,all providers returned nothing (or unparseable)
2026-07-22T07:12:40,ABAN,Aban Offshore Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:12:45,AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:13:18,AARTECH,Aartech Solonics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:14:21,ABANSENT,ABans Enterprises Limited,generated,
2026-07-22T07:14:26,ACCURACY,Accuracy Shipping Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:14:31,AGRITECH,Agri-tech (India) Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:14:36,AKSHARCHEM,AksharChem (India) Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:15:07,ALKALI,Alkali Metals Limited,generated,
2026-07-22T07:15:12,ANIKINDS,Anik Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:15:16,ARROWGREEN,Arrow Greentech Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:15:21,ARSHIYA,Arshiya Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:15:54,ASMS,Avio Smart Market Stack Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:16:56,AVADHSUGAR,Avadh Sugar & Energy Limited,generated,
2026-07-22T07:17:01,AVG,AVG Logistics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:17:06,BAFNAPH,Bafna Pharmaceuticals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:17:11,BANKA,Banka BioLoo Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:17:42,BGRENERGY,BGR Energy Systems Limited,generated,
2026-07-22T07:17:47,BHAGERIA,Bhageria Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:17:52,BHAGYANGR,Bhagyanagar India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:18:54,BILVYAPAR,BIL Vyapar Limited,generated,
2026-07-22T07:18:57,BLACKROSE,Black Rose Industries Limited,generated,
2026-07-22T07:19:03,BLISSGVS,Bliss GVS Pharma Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:19:08,BLUECOAST,Blue Coast Hotels Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:19:13,BROOKS,Brooks Laboratories Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:19:46,BSHSL,Bombay Super Hybrid Seeds Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:20:47,BTTL,Bhilwara Technical Textiles Limited,generated,
2026-07-22T07:20:52,BYKE,The Byke Hospitality Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:20:57,CAPTRUST,Capital Trust Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:21:01,CHEMBONDCH,Chembond Chemicals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:21:34,CLEDUCATE,CL Educate Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:22:36,COFFEEDAY,Coffee Day Enterprises Limited,generated,
2026-07-22T07:22:41,COMPINFO,Compuage Infocom Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:22:45,CPCAP,CP Capital Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:22:50,CYBERMEDIA,Cyber Media (India) Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:23:21,CYBERTECH,CyberTech Systems and Software Limited,generated,
2026-07-22T07:23:26,DAMODARIND,Damodar Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:23:31,DBSTOCKBRO,DB (International) Stock Brokers Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:23:37,DCI,DC Infotech and Communication Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:24:09,DCM,DCM Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:25:17,DELPHIFX,Delphi World Money Limited,generated,
2026-07-22T07:25:21,DHARAN,Dharan Infra-EPC Limited,generated,
2026-07-22T07:25:26,DHRUV,Dhruv Consultancy Services Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:25:30,DISHTV,Dish TV India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:25:35,DPWIRES,D.P. Wires Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:26:07,DSFCL,DCM SHRIRAM FINE CHEM LTD,generated,
2026-07-22T07:26:12,EASTSILK,Eastern Silk Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:26:16,EIFFL,Euro India Fresh Foods Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:26:21,EMMBI,Emmbi Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:26:54,EMPOWER,Empower India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:27:55,EQUIPPP,Equippp Social Impact Technologies Limited,generated,
2026-07-22T07:28:00,FCSSOFT,FCS Software Solutions Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:28:05,FLEXITUFF,Flexituff Ventures International Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:28:10,FLFL,Future Lifestyle Fashions Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:28:43,FMNL,Future Market Networks Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:29:45,FOCUS,Focus Lighting and Fixtures Limited,generated,
2026-07-22T07:29:49,GAYAPROJ,Gayatri Projects Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:29:54,GEECEE,GeeCee Ventures Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:29:59,GINNIFILA,Ginni Filaments Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:30:31,GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,generated,
2026-07-22T07:30:35,GLOTTIS,GLOTTIS LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T07:31:34,GSS,GSS Infotech Limited,generated,
2026-07-22T07:31:37,GTECJAINX,G-Tec Jainx Education Limited,generated,
2026-07-22T07:31:42,GULFPETRO,GP Petroleums Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:31:47,HALDYNGL,Haldyn Glass Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:31:52,HBSL,HB Stockholdings Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:32:24,HDIL,Housing Development and Infrastructure Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:33:26,HITECHCORP,Hitech Corporation Limited,generated,
2026-07-22T07:33:31,HITECHGEAR,The Hi-Tech Gears Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:33:36,HYBRIDFIN,Hybrid Financial Services Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:33:42,IDEAFORGE,ideaForge Technology Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:34:13,INDOAMIN,Indo Amines Limited,generated,
2026-07-22T07:34:18,INDOWIND,Indowind Energy Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:34:24,IVP,IVP Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:34:29,JKIPL,JINKUSHAL INDUSTRIES LTD,failed,all providers returned nothing (or unparseable)
2026-07-22T07:35:02,JOCIL,Jocil Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:36:03,KALYANI,Kalyani Commercials Limited,generated,
2026-07-22T07:36:08,KANCHI,Kanchi Karpooram Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:36:13,KANORICHEM,Kanoria Chemicals & Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:36:18,KECL,Kirloskar Electric Company Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:36:51,KESORAMIND,Kesoram Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:37:58,KHAITANLTD,Khaitan (India) Limited,generated,
2026-07-22T07:38:01,KOTYARK,KOTYARK INDUSTRIES LTD,generated,
2026-07-22T07:38:06,KRITINUT,Kriti Nutrients Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:38:10,KRN,KRN HEAT EXCHANGE N REF L,failed,all providers returned nothing (or unparseable)
2026-07-22T07:38:16,LATTEYS,Latteys Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:38:47,LAXMIINDIA,LAXMI INDIA FINANCE LTD,generated,
2026-07-22T07:38:52,LIKHITHA,Likhitha Infrastructure Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:38:57,LOKESHMACH,Lokesh Machines Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:39:01,MAHESHWARI,Maheshwari Logistics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:39:35,MANAKSTEEL,Manaksia Steels Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:40:43,MANUGRAPH,Manugraph India Limited,generated,
2026-07-22T07:40:47,MASKINVEST,Mask Investments Limited,generated,
2026-07-22T07:40:52,MAWANASUG,Mawana Sugars Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:40:57,MBLINFRA,MBL Infrastructures Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:41:01,MCLEODRUSS,McLeod Russel India Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:41:34,MICEL,MIC Electronics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:42:36,MMWL,Media Matrix Worldwide Limited,generated,
2026-07-22T07:42:41,MODINATUR,Modi Naturals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:42:46,MODISONLTD,Modison Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:42:50,MTEDUCARE,MT Educare Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:44:16,MUKTAARTS,Mukta Arts Limited,generated,
2026-07-22T07:44:19,NAHARSPING,Nahar Spinning Mills Limited,generated,
2026-07-22T07:44:23,NAVKARURB,Navkar Urbanstructure Limited,generated,
2026-07-22T07:44:28,NECLIFE,Nectar Lifesciences Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:44:33,NINSYS,NINtec Systems Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:44:38,NIRAJ,Niraj Cement Structurals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:45:11,NOVAAGRI,Nova Agritech Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:46:12,OCCLLTD,OCCL Limited,generated,
2026-07-22T07:46:17,ODIGMA,Odigma Consultancy Solutions Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:46:22,ONELIFECAP,Onelife Capital Advisors Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:46:28,ONIDA,Onida Electronics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:47:00,ONMOBILE,OnMobile Global Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:48:03,ORTEL,Ortel Communications Limited,generated,
2026-07-22T07:48:08,ORTINGLOBE,Ortin Global Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:48:13,OSIAHYPER,Osia Hyper Retail Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:48:18,PASUPTAC,Pasupati Acrylon Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:48:51,PATINTLOG,Patel Integrated Logistics Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:50:32,PEARLPOLY,Pearl Polymers Limited,generated,
2026-07-22T07:50:36,PENINLAND,Peninsula Land Limited,generated,
2026-07-22T07:50:39,PFOCUS,Prime Focus Limited,generated,
2026-07-22T07:50:44,PILITA,Pil Italica Lifestyle Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:50:49,PRADPME,Pradeep Metals Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:50:54,PRAXIS,Praxis Home Retail Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:51:27,PREMIER,Premier Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:52:28,PRITIKAUTO,Pritika Auto Industries Limited,generated,
2026-07-22T07:52:33,PRUDMOULI,Prudential Sugar Corporation Ltd.,failed,all providers returned nothing (or unparseable)
2026-07-22T07:52:38,QPOWER,QUALITY POWER ELEC EQUP L,failed,all providers returned nothing (or unparseable)
2026-07-22T07:52:43,RAMBHAJO,ADVIT JEWELS LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T07:53:15,RCOM,Reliance Communications Limited,generated,
2026-07-22T07:53:20,REGAAL,REGAAL RESOURCES LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T07:53:25,RHFL,Reliance Home Finance Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:53:30,RSSOFTWARE,R S Software (India) Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:54:02,RSWM,RSWM Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:55:04,RUDRA,Rudra Global Infra Products Limited,generated,
2026-07-22T07:55:09,SABEVENTS,SAB Events & Governance Now Media Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:55:13,SAKUMA,Sakuma Exports Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:55:18,SALSTEEL,S.A.L. Steel Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:56:50,SANGINITA,Sanginita Chemicals Limited,generated,
2026-07-22T07:56:54,SEMAC,Semac Construction Limited,generated,
2026-07-22T07:56:59,SETCO,Setco Automotive Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:57:04,SEYAIND,Seya Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:57:08,SHANKARA,Shankara Building Products Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:57:40,SHIVAMAUTO,Shivam Autotech Limited,generated,
2026-07-22T07:57:44,SHIVAMILLS,Shiva Mills Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:57:50,SHRENIK,Shrenik Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:57:56,SIGACHI,Sigachi Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:58:29,SIMBHALS,Simbhaoli Sugars Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:59:30,SITINET,SITI Networks Limited,generated,
2026-07-22T07:59:36,SOFTTECH,SoftTech Engineers Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:59:39,STYLEBAAZA,Baazar Style Retail Limited,generated,
2026-07-22T07:59:44,SUBEXLTD,Subex Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:59:48,SUMIT,Sumit Woods Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T07:59:53,SUPREMEENG,Supreme Engineering Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:00:26,SUTLEJTEX,Sutlej Textiles and Industries Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:01:28,SVPGLOB,SVP Global Textiles Limited,generated,
2026-07-22T08:01:32,SWANDEF,SWAN DEFENCE N HEVY IND L,failed,all providers returned nothing (or unparseable)
2026-07-22T08:01:38,TCIFINANCE,TCI Finance Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:01:42,TIGERLOGS,Tiger Logistics (India) Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:02:15,UNIDT,United Drilling Tools Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:03:17,UNIINFO,Uniinfo Telecom Services Limited,generated,
2026-07-22T08:03:20,UNITEDPOLY,United Polyfab Gujarat Limited,generated,
2026-07-22T08:03:25,URAVIDEF,Uravi Defence and Technology Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:03:30,VAISHALI,Vaishali Pharma Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:03:35,VALIANTLAB,Valiant Laboratories Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:04:06,VASCONEQ,Vascon Engineers Limited,generated,
2026-07-22T08:04:11,VELJAN,Veljan Denison Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:04:16,VERTOZ,Vertoz Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:04:21,VETO,Veto Switchgears and Cables Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:04:54,VIJIFIN,Viji Finance Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:05:56,VIPULLTD,Vipul Limited,generated,
2026-07-22T08:06:00,VISACHROME,VISA Chrome Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:06:05,VIVIANA,VIVIANA POWER TECH LTD,failed,all providers returned nothing (or unparseable)
2026-07-22T08:06:10,VMSTMT,VMS TMT LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T08:06:42,WELINV,Welspun Investments and Commercials Limited,generated,
2026-07-22T08:06:47,WEWIN,We Win Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:06:51,ZIMLAB,ZIM Laboratories Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:06:56,ZODIAC,Zodiac Energy Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:08:00,CHAMBLFERT,Chambal Fertilisers and Chemicals Limited,generated,
2026-07-22T08:08:05,DANGEE,Dangee Dums Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:08:10,DNAMEDIA,Diligent Media Corporation Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:08:15,FERMENTA,Fermenta Biotech Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:09:37,FIBERWEB,Fiberweb (India) Limited,generated,
2026-07-22T08:09:40,FINEORG,Fine Organic Industries Limited,generated,
2026-07-22T08:09:45,FIVESTAR,Five-Star Business Finance Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:09:50,FRONTSP,Frontier Springs Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:09:55,JUBLFOOD,Jubilant FoodWorks Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:10:27,JUSTDIAL,Just Dial Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:11:29,KITEX,Kitex Garments Limited,generated,
2026-07-22T08:11:34,KNAGRI,KN AGRI RESOURCES LIMITED,failed,all providers returned nothing (or unparseable)
2026-07-22T08:11:38,KOKUYOCMLN,Kokuyo Camlin Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:11:43,KSL,Kalyani Steels Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:12:14,LAURUSLABS,Laurus Labs Limited,generated,
2026-07-22T08:12:19,LCCINFOTEC,LCC Infotech Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:12:25,LEMONTREE,Lemon Tree Hotels Limited,failed,all providers returned nothing (or unparseable)
2026-07-22T08:12:30,LOTUSEYE,Lotus Eye Hospital and Institute Limited,failed,all providers returned nothing (or unparseable)
