symbol,financial_currency,currency_flag,periods_available,ebit,total_liabilities,ni_0,ni_1,cfo_0,cfo_1,ta_0,ta_1,ltd_0,ltd_1,ca_0,ca_1,cl_0,cl_1,rev_0,rev_1,cogs_0,cogs_1,shares_0,shares_1,ar_0,ar_1,ppe_net_0,ppe_net_1,ppe_gross_0,ppe_gross_1,dep_0,dep_1,sga_0,sga_1,sti_0,sti_1,error_reason
AFCONS,INR,OK,4,9083400000.0,136803000000.0,2515000000.0,4868100000.0,-1274900000.0,-1322000000.0,191308800000.0,171192200000.0,9196000000.0,5952400000.0,129539700000.0,113559700000.0,100114300000.0,83347500000.0,118880200000.0,125037600000.0,78913400000.0,85362000000.0,367784631.0,367784631.0,34315200000.0,27793200000.0,34108000000.0,27972100000.0,70724700000.0,61024200000.0,4539200000.0,4911000000.0,3791000000.0,3361300000.0,5840900000.0,2219600000.0,
AFFLE,INR,OK,5,5639290000.0,7692790000.0,4548510000.0,3818690000.0,5023490000.0,4259910000.0,44214920000.0,36217700000.0,19180000.0,106610000.0,26396230000.0,21761220000.0,7346600000.0,6286370000.0,27093090000.0,22663080000.0,16798180000.0,13793140000.0,140601627.0,140352968.0,3856130000.0,2985560000.0,71760000.0,82360000.0,71760000.0,206950000.0,1243760000.0,966980000.0,,1150330000.0,5658830000.0,4788500000.0,
AFSL,INR,OK,5,1620559000.0,15554422000.0,963191000.0,1019116000.0,5051817000.0,-1187614000.0,29071043000.0,30598288000.0,359034000.0,318997000.0,28579254000.0,30032990000.0,14643460000.0,18551994000.0,238735737000.0,32806817000.0,236050931000.0,30378595000.0,50658840.0,50576173.0,372632000.0,3318028000.0,265137000.0,149826000.0,265137000.0,230460000.0,18272000.0,11482000.0,,129494000.0,22858661000.0,9553511000.0,
AGARIND,INR,OK,5,828621000.0,5130549000.0,435655000.0,1156865000.0,2349051000.0,998397000.0,12020654000.0,13446684000.0,1217595000.0,1817646000.0,4407412000.0,6140745000.0,3831588000.0,5270892000.0,16522281000.0,23989270000.0,12194996000.0,18757513000.0,14957789.0,14957789.0,1519188000.0,2697957000.0,7223797000.0,7008893000.0,7223797000.0,8343110000.0,519992000.0,478340000.0,,,716986000.0,641925000.0,
AGARWALEYE,INR,OK,5,3391000000.0,18220500000.0,1331900000.0,834600000.0,5189900000.0,3571300000.0,39417500000.0,36715700000.0,1333000000.0,1572900000.0,5729700000.0,7940700000.0,4614800000.0,4777600000.0,20800800000.0,17110000000.0,7518900000.0,6353700000.0,316807506.0,315879846.0,1609100000.0,1235600000.0,19609300000.0,14984800000.0,19609300000.0,21765500000.0,2762400000.0,2307400000.0,,1138000000.0,2044300000.0,4090000000.0,
AGI,INR,OK,5,5136900000.0,11450300000.0,3516600000.0,3224200000.0,5714700000.0,4285400000.0,35523800000.0,34962115000.0,1351800000.0,3779314000.0,11065100000.0,12721483000.0,7343400000.0,7432700000.0,26653200000.0,25288200000.0,7747100000.0,7539700000.0,64697381.0,64697381.0,3944000000.0,3963777000.0,17461800000.0,16585300000.0,17461800000.0,26247075000.0,1710900000.0,1771800000.0,,446821000.0,961400000.0,3653301000.0,
AGIIL,INR,OK,5,1108827000.0,10934243000.0,948603000.0,666642000.0,-323791000.0,-199145000.0,15782000000.0,11963768000.0,1255146000.0,975431000.0,12693789000.0,9081315000.0,9669337000.0,8031313000.0,3525397000.0,3248732000.0,1690044000.0,1727274000.0,124997388.0,24433440.0,38259000.0,32056000.0,824374000.0,846077000.0,,1464973000.0,218122000.0,183020000.0,,28108000.0,90319000.0,107798000.0,
AGROPHOS,INR,OK,4,146170000.0,833068000.0,70605000.0,,41557000.0,,1538560000.0,1100950000.0,4380000.0,6672000.0,1264174000.0,788748000.0,798346000.0,484211000.0,1479514000.0,1198788000.0,986670000.0,751771000.0,20274115.0,20274115.0,261719000.0,126284000.0,215502000.0,243819000.0,215502000.0,329592000.0,19575000.0,,,,426930000.0,129709000.0,
AHCL,INR,OK,5,462479000.0,1191709000.0,285138000.0,205179000.0,-794400000.0,-225518000.0,3739651000.0,1812999000.0,60937000.0,383570000.0,3082603000.0,1584809000.0,1075657000.0,600523000.0,1719656000.0,1202866000.0,1051010000.0,745871000.0,531515000.0,531515000.0,1036777000.0,749987000.0,577136000.0,228190000.0,,356844000.0,15241000.0,17739000.0,,24512000.0,100000.0,9091000.0,
AHLADA,INR,OK,4,103797000.0,724795000.0,37056000.0,136487000.0,135926000.0,-2018000.0,2116235000.0,2288810000.0,13631000.0,13691000.0,1376752000.0,1442641000.0,644160000.0,825712000.0,1319951000.0,2595169000.0,847177000.0,1863707000.0,12921000.0,12921000.0,737664000.0,1217344000.0,668517000.0,773177000.0,1363413000.0,1363035000.0,105037000.0,119987000.0,35075000.0,62372000.0,580000.0,580000.0,
AHLEAST,INR,OK,5,-290533000.0,5189841000.0,-586404000.0,175203000.0,222744000.0,3916000.0,7022236000.0,6689521000.0,1366802000.0,1419659000.0,840369000.0,879222000.0,3676916000.0,2684624000.0,1222874000.0,1130228000.0,389361000.0,365578000.0,17291696.0,17291696.0,43458000.0,68759000.0,5849994000.0,1200466000.0,5849994000.0,2300910000.0,46415000.0,38251000.0,,41115000.0,621046000.0,34366000.0,
AHLUCONT,INR,OK,5,4095871000.0,22059515000.0,2658634000.0,2020813000.0,2811297000.0,3594264000.0,42648552000.0,37059462000.0,17792000.0,32344000.0,31791209000.0,30119993000.0,16793095000.0,14193739000.0,45651981000.0,40986231000.0,35968323000.0,33199107000.0,66987560.0,66987560.0,7334868000.0,11030679000.0,5488322000.0,3718914000.0,5488322000.0,6453360000.0,979810000.0,666342000.0,,169191000.0,5292855000.0,4301786000.0,
AIAENG,INR,OK,5,16282817000.0,5037720000.0,12701582000.0,10607360000.0,5915017000.0,11623070000.0,85379956000.0,78340737000.0,,,70962443000.0,64349410000.0,3718169000.0,7878821000.0,43554828000.0,42266227000.0,19964641000.0,20387047000.0,93320370.0,93320370.0,11686079000.0,8263789000.0,12239730000.0,12563140000.0,12239730000.0,20853696000.0,1126943000.0,1030739000.0,3434277000.0,2690660000.0,41864380000.0,38831276000.0,
AIIL,INR,OK,5,20723300000.0,44448700000.0,19310900000.0,42414100000.0,15244900000.0,3257100000.0,192107300000.0,160874200000.0,15086200000.0,3600100000.0,25769300000.0,32745600000.0,3608800000.0,10380600000.0,26088000000.0,45783400000.0,3222400000.0,1033400000.0,849225500.0,849225500.0,354500000.0,194600000.0,2563300000.0,926900000.0,,1124800000.0,297700000.0,94800000.0,,342800000.0,4363700000.0,25014300000.0,
AIRAN,INR,OK,5,162736000.0,276631000.0,121153000.0,184756000.0,36901000.0,212180000.0,1928716000.0,1788738000.0,,0.0,969762000.0,824541000.0,181675000.0,165001000.0,1122374000.0,1064984000.0,880427000.0,799080000.0,125020000.0,125020000.0,281376000.0,231393000.0,757154000.0,799308000.0,757154000.0,1274606000.0,52139000.0,54287000.0,,37413000.0,233392000.0,289559000.0,
AIROLAM,INR,OK,4,100903000.0,1440694000.0,27032000.0,78427000.0,138824000.0,-5576000.0,2164750000.0,1917762000.0,200344000.0,142693000.0,1567481000.0,1458033000.0,1164054000.0,1016505000.0,2135181000.0,2059245000.0,1399838000.0,1318614000.0,15002000.0,15002000.0,583901000.0,550574000.0,576600000.0,446026000.0,905244000.0,728459000.0,46216000.0,38824000.0,193043000.0,201030000.0,18646000.0,14512000.0,
AJANTPHARM,INR,OK,5,13937600000.0,16277500000.0,10560000000.0,9203900000.0,5291900000.0,11572300000.0,61548400000.0,50149500000.0,,,37354300000.0,28430300000.0,14157500000.0,9961000000.0,54072600000.0,45875100000.0,12477000000.0,11271500000.0,124935624.0,124912099.0,18538800000.0,11827400000.0,21205100000.0,19004500000.0,32498400000.0,29029200000.0,1731400000.0,1441100000.0,6014600000.0,4591200000.0,5598500000.0,4387100000.0,
AJAXENGG,INR,OK,5,3015040000.0,3594660000.0,2251450000.0,2600960000.0,3772870000.0,427200000.0,17516860000.0,14824500000.0,,,14395610000.0,12365690000.0,3435540000.0,3136840000.0,21025370000.0,20739150000.0,15710820000.0,15117380000.0,114406800.0,114406800.0,1787430000.0,1647150000.0,2158580000.0,1970570000.0,2158580000.0,2422560000.0,103740000.0,109250000.0,,495050000.0,8960770000.0,6471070000.0,
AJMERA,INR,OK,5,3019800000.0,10748400000.0,1497900000.0,1259500000.0,686300000.0,75300000.0,25935100000.0,22545430000.0,6713400000.0,5736980000.0,22368700000.0,19261922000.0,3563300000.0,3229590000.0,10903500000.0,7380100000.0,7319600000.0,4684000000.0,196795650.0,196795650.0,4240300000.0,3161034000.0,638400000.0,351573000.0,,578784000.0,43500000.0,30500000.0,,1161682000.0,860100000.0,639551000.0,
AJOONI,INR,OK,5,64482000.0,291738000.0,43221000.0,33723000.0,-57341000.0,-319731000.0,1203652000.0,950511000.0,10227000.0,12796000.0,744767000.0,620039000.0,278647000.0,54812000.0,1823782000.0,1146919000.0,1479279000.0,970277000.0,172243598.0,172243598.0,178343000.0,162164000.0,275886000.0,136271000.0,354389000.0,192710000.0,22064000.0,10935000.0,179495000.0,81866000.0,8243000.0,7139000.0,
AKASH,INR,OK,5,63119000.0,1344589000.0,6488000.0,8909000.0,-15338000.0,95478000.0,2198070000.0,2082915000.0,0.0,6050000.0,2077020000.0,1940315000.0,1202572000.0,1095673000.0,817602000.0,579964000.0,580434000.0,386347000.0,16862534.0,16862534.0,1620901000.0,1493717000.0,52196000.0,55088000.0,52196000.0,293534000.0,11709000.0,11551000.0,,7361000.0,49474000.0,33546000.0,
AKCAPIT,INR,OK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty balance_sheet or financials from yfinance
AKG,INR,OK,5,12354000.0,83698000.0,3636000.0,8581000.0,39858000.0,12085000.0,618653000.0,788366000.0,921000.0,1420000.0,609391000.0,763578000.0,79380000.0,254519000.0,870055000.0,1330914000.0,798793000.0,1241451000.0,31776576.0,31776576.0,129946000.0,293961000.0,9263000.0,21898000.0,9263000.0,41019000.0,1063000.0,1597000.0,,18378000.0,,,
AKI,INR,OK,5,48229000.0,598239000.0,19344000.0,16778000.0,-159075000.0,-26706000.0,1601446000.0,1143663000.0,44273000.0,33064000.0,1240498000.0,811272000.0,553966000.0,459230000.0,1073275000.0,809618000.0,891202000.0,655074000.0,103205956.0,88532174.0,309978000.0,285880000.0,231248000.0,209526000.0,231248000.0,356659000.0,20269000.0,18085000.0,,59982000.0,,,
AKSHAR,INR,OK,5,-76886000.0,148986000.0,-73894000.0,-44481000.0,76750000.0,-295716000.0,957622000.0,981131000.0,31181000.0,38746000.0,518310000.0,578027000.0,115712000.0,58300000.0,1172812000.0,1167691000.0,1022565000.0,1007390000.0,787468500.0,787468500.0,51300000.0,77298000.0,397695000.0,372045000.0,397695000.0,789326000.0,68494000.0,46389000.0,,5030000.0,14470000.0,23170000.0,
AKUMS,INR,OK,5,4707230000.0,21158440000.0,2551880000.0,3381760000.0,11812020000.0,4651960000.0,54469650000.0,41134420000.0,,0.0,35598580000.0,22746090000.0,10947570000.0,8937470000.0,42513080000.0,40710930000.0,25482100000.0,24657370000.0,153102058.0,153102058.0,7965640000.0,7702960000.0,16495240000.0,15636490000.0,25673330000.0,23473430000.0,1545510000.0,1534460000.0,1286230000.0,1025740000.0,12950480000.0,4807560000.0,
ALANKIT,INR,OK,5,256156000.0,1207950000.0,190973000.0,198568000.0,-220524000.0,492436000.0,4615155000.0,4245558000.0,60462000.0,43453000.0,2122687000.0,2072504000.0,1084066000.0,957586000.0,3434944000.0,3010564000.0,2490846000.0,1976299000.0,271158100.0,271158100.0,730208000.0,593161000.0,197123000.0,198627000.0,197123000.0,198627000.0,135265000.0,103848000.0,,,249021000.0,356085000.0,
ALBERTDAVD,INR,OK,5,31571000.0,1275965000.0,-14947000.0,172008000.0,-76585000.0,-284358000.0,5191328000.0,5114156000.0,,,3744029000.0,3540479000.0,1154302000.0,1041800000.0,3335981000.0,3457680000.0,1138622000.0,1162831000.0,5707162.0,5707162.0,339210000.0,273732000.0,1198315000.0,998455000.0,1198315000.0,2496422000.0,97628000.0,69689000.0,,756158000.0,2616384000.0,2432394000.0,
ALEMBICLTD,INR,OK,5,1510371000.0,1444225000.0,3173790000.0,3106768000.0,1200651000.0,863702000.0,25895081000.0,25030036000.0,66108000.0,106653000.0,1972425000.0,2048659000.0,1013037000.0,1104703000.0,2299712000.0,2111813000.0,872861000.0,804198000.0,256781828.0,256781828.0,319029000.0,299697000.0,1714540000.0,1353337000.0,1948583000.0,1566129000.0,123882000.0,106268000.0,119317000.0,108954000.0,970259000.0,555693000.0,
ALGOQUANT,INR,OK,5,485400000.0,1407177000.0,334002000.0,318944000.0,599965000.0,603784000.0,2751925000.0,2155427000.0,308284000.0,294983000.0,1664604000.0,1193376000.0,159416000.0,1083080000.0,413340000.0,429380000.0,518832000.0,485832000.0,281096028.0,281096028.0,15819000.0,17173000.0,129647000.0,139878000.0,129647000.0,232064000.0,42620000.0,46377000.0,,62865000.0,1299948000.0,1152004000.0,
ALICON,INR,OK,5,898956000.0,8132903000.0,344375000.0,460608000.0,2388636000.0,2041502000.0,14415889000.0,12951092000.0,1022615000.0,1181572000.0,7514743000.0,6763119000.0,6755013000.0,5560761000.0,17757334000.0,17203623000.0,9502739000.0,8977641000.0,16336840.0,16261840.0,5346800000.0,4978315000.0,5762505000.0,5354237000.0,5762505000.0,10830101000.0,1058287000.0,912710000.0,,917608000.0,11748000.0,84220000.0,
ALIVUS,INR,OK,5,7566810000.0,6507650000.0,5644830000.0,4856270000.0,5654130000.0,3915240000.0,39828970000.0,34114530000.0,,,26493600000.0,23351580000.0,5080350000.0,4701590000.0,25518320000.0,23868840000.0,10665680000.0,10808520000.0,122736348.0,122537052.0,10729640000.0,9697410000.0,12913770000.0,10457230000.0,12913770000.0,12994540000.0,753570000.0,606090000.0,,552840000.0,8128210000.0,4776150000.0,
ALKEM,INR,OK,5,30316700000.0,65240400000.0,23018000000.0,21654800000.0,19630300000.0,19128400000.0,208729700000.0,176911000000.0,4924500000.0,3109100000.0,122105200000.0,109458200000.0,47827000000.0,39649800000.0,147122700000.0,129645200000.0,50927700000.0,47642600000.0,119565000.0,119565000.0,29791100000.0,24662500000.0,32285400000.0,29318700000.0,32285400000.0,46022600000.0,3820600000.0,3571600000.0,,16101100000.0,47448200000.0,34737800000.0,
ALKYLAMINE,INR,OK,4,2441666000.0,3620398000.0,1799991000.0,1861144000.0,2385501000.0,2631059000.0,18954082000.0,17888578000.0,,,6727456000.0,6301163000.0,2158467000.0,2451566000.0,15118846000.0,15481961000.0,8429690000.0,8623550000.0,51144052.0,51136418.0,2296643000.0,2301514000.0,11426980000.0,10932915000.0,15059092000.0,13884564000.0,716596000.0,712354000.0,667918000.0,740431000.0,1567825000.0,1540541000.0,
ALLCARGO,INR,OK,5,640000000.0,11620000000.0,80000000.0,650000000.0,3150000000.0,2750000000.0,17360000000.0,75989900000.0,180000000.0,384000000.0,7040000000.0,40848100000.0,6640000000.0,41005300000.0,20580000000.0,19610000000.0,4170000000.0,4040000000.0,1497778469.0,982782096.0,4290000000.0,23383500000.0,6520000000.0,12347100000.0,6520000000.0,16561300000.0,2040000000.0,1820000000.0,,2185500000.0,960000000.0,1222600000.0,
ALLDIGI,INR,OK,5,1051100000.0,2681600000.0,822300000.0,833000000.0,1440900000.0,1184600000.0,5191400000.0,4192800000.0,,,2790500000.0,2919400000.0,1069400000.0,1084300000.0,5986800000.0,5463100000.0,,,15238326.0,15238326.0,692600000.0,718800000.0,1971500000.0,886800000.0,1971500000.0,1355900000.0,585600000.0,426900000.0,,580600000.0,1172300000.0,827300000.0,
ALLTIME,INR,OK,5,632991000.0,1701965000.0,354118000.0,472934000.0,864996000.0,394331000.0,7838835000.0,5623220000.0,558590000.0,1017560000.0,3072853000.0,1912910000.0,845969000.0,1863000000.0,6105288000.0,5581673000.0,3711628000.0,3352217000.0,65507778.0,65507778.0,749032000.0,865680000.0,4499722000.0,3648730000.0,4499722000.0,4466840000.0,290410000.0,235160000.0,,200090000.0,395398000.0,9080000.0,
ALMONDZ,INR,OK,5,374100000.0,899700000.0,277500000.0,173300000.0,-40900000.0,-94300000.0,3832800000.0,3511767000.0,454000000.0,19890000.0,709600000.0,1975154000.0,229300000.0,987162000.0,1904300000.0,1511200000.0,1251200000.0,1128000000.0,173646754.0,172284768.0,541300000.0,521298000.0,177000000.0,200321000.0,177000000.0,265841000.0,40000000.0,23300000.0,,764430000.0,9200000.0,404437000.0,
ALOKINDS,INR,OK,5,-4511800000.0,280023200000.0,-7441100000.0,-8164300000.0,4192800000.0,1152200000.0,64745500000.0,67298700000.0,220723500000.0,221571900000.0,14393800000.0,14998300000.0,23492600000.0,16191800000.0,36440700000.0,36275800000.0,20172100000.0,21112500000.0,4965240401.0,4965240401.0,3184300000.0,4395200000.0,46171200000.0,46547700000.0,172883200000.0,174360600000.0,2632900000.0,2981000000.0,929800000.0,981500000.0,954200000.0,590200000.0,
ALPA,INR,OK,5,169552000.0,558638000.0,150098000.0,195031000.0,99504000.0,70580000.0,2421447000.0,2226276000.0,0.0,0.0,2108968000.0,1924883000.0,525274000.0,467003000.0,1058096000.0,1124519000.0,743022000.0,764650000.0,21040600.0,21040600.0,408307000.0,468259000.0,201198000.0,206043000.0,201198000.0,510997000.0,20918000.0,22024000.0,,97545000.0,1401762000.0,1104972000.0,
ALPHAGEO,INR,OK,5,-184900000.0,412897000.0,-138939000.0,-61118000.0,177949000.0,-95454000.0,2955937000.0,3122305000.0,,,1925840000.0,2031751000.0,400039000.0,417685000.0,1121744000.0,1256751000.0,1154919000.0,1187263000.0,6364767.0,6364767.0,402286000.0,683470000.0,617396000.0,759921000.0,617396000.0,2274402000.0,163654000.0,144163000.0,,19461000.0,665606000.0,405641000.0,
AMAGI,INR,OK,4,933010000.0,5964460000.0,716730000.0,-687140000.0,-92390000.0,335740000.0,23532550000.0,14249990000.0,,,21711360000.0,12724560000.0,5453020000.0,8551420000.0,15056060000.0,11626370000.0,7772470000.0,6961150000.0,216338944.0,216338944.0,4045630000.0,2809390000.0,542430000.0,480100000.0,542430000.0,928580000.0,215960000.0,169190000.0,,4586790000.0,13838270000.0,7740600000.0,
AMBALALSA,INR,OK,4,225580000.0,1227655000.0,178035000.0,49311000.0,134000000.0,-176231000.0,2811287000.0,2716751000.0,176521000.0,76298000.0,1250300000.0,1185923000.0,985432000.0,1205143000.0,2009947000.0,1953058000.0,1267091000.0,1229352000.0,76633296.0,76633296.0,477051000.0,441413000.0,665541000.0,628001000.0,920049000.0,844447000.0,39435000.0,40066000.0,125885000.0,127289000.0,104353000.0,38262000.0,
AMBER,INR,OK,5,6208099000.0,79652571000.0,1776471000.0,2435580000.0,2401579000.0,7108940000.0,137668758000.0,84280980000.0,8608170000.0,9591553000.0,64496833000.0,46479604000.0,57012955000.0,45563494000.0,121864766000.0,99730157000.0,99478032000.0,81855571000.0,35191667.0,33823506.0,22462727000.0,17500864000.0,36824298000.0,25069542000.0,36824298000.0,32100002000.0,3225567000.0,2283078000.0,,853658000.0,11937338000.0,5678379000.0,
AMBICAAGAR,INR,OK,5,162994000.0,1321231000.0,34474000.0,4886000.0,-69195000.0,14180000.0,2448502000.0,2235339000.0,682844000.0,597728000.0,1008223000.0,799877000.0,384125000.0,296975000.0,1410825000.0,1236159000.0,987318000.0,845079000.0,17177400.0,17177400.0,236092000.0,141554000.0,1279686000.0,1297146000.0,1279686000.0,1878742000.0,23281000.0,19949000.0,227382000.0,213144000.0,673084000.0,556225000.0,
AMBIKCO,INR,OK,5,1088700000.0,1499800000.0,715600000.0,657400000.0,2282500000.0,1290500000.0,11042900000.0,11509999000.0,,0.0,7993900000.0,8903907000.0,1210100000.0,2129508000.0,7809500000.0,7020700000.0,4892900000.0,4360300000.0,5725000.0,5725000.0,315300000.0,257501000.0,2907800000.0,2490600000.0,2907800000.0,7379626000.0,205600000.0,120700000.0,,166858000.0,721200000.0,1718000000.0,
AMBUJACEM,INR,OK,4,35223800000.0,177603600000.0,47281800000.0,43031000000.0,53615300000.0,22373500000.0,896066000000.0,811063600000.0,447900000.0,143900000.0,137159300000.0,194358800000.0,130962400000.0,138452600000.0,399694000000.0,336540700000.0,91097700000.0,83792600000.0,2471823478.0,2463123478.0,18684700000.0,15903000000.0,537509300000.0,421682800000.0,687719100000.0,541997000000.0,35704100000.0,22970400000.0,107548200000.0,92585300000.0,323600000.0,29299700000.0,
AMDIND,INR,OK,5,28298000.0,1759640000.0,-43384000.0,9991000.0,325538000.0,402862000.0,3288513000.0,3217219000.0,186482000.0,201193000.0,2087557000.0,2036261000.0,1534248000.0,1380342000.0,2822453000.0,2764647000.0,1891615000.0,1790396000.0,19166749.0,19166749.0,833883000.0,774904000.0,1022827000.0,1024541000.0,,2804485000.0,153783000.0,159403000.0,,35899000.0,154906000.0,159807000.0,
AMIRCHAND,INR,OK,3,1493180000.0,11698480000.0,608220000.0,304050000.0,949570000.0,-54100000.0,15490320000.0,12835290000.0,11070000.0,15600000.0,14510430000.0,11801930000.0,11645210000.0,9612220000.0,19835680000.0,15241620000.0,17248560000.0,13213520000.0,103551556.0,103551556.0,4505390000.0,3242020000.0,943040000.0,993520000.0,1211630000.0,1202620000.0,70250000.0,73370000.0,811570000.0,725950000.0,150570000.0,184520000.0,
